# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638181.15173 10.696876 -0.421230 1.008032 0.824221 -0.136675 0.545027 0.070185 0.0004729676 -0.0000179543 -0.0002037095 0.0000016727 0.0000076957 0.0000889820 0.0093208644 0.0050410484 -0.0009750184 0.0281192259 0.0006344099 0.0030427358
1403638181.21839 10.750998 -0.472599 1.001351 0.821435 -0.137086 0.549418 0.067763 0.0004768104 -0.0000211088 -0.0001998952 0.0000018989 0.0000088125 0.0000850418 0.0093360122 0.0052175648 -0.0009282414 0.0284520465 0.0006519489 0.0030307738
1403638181.28506 10.817258 -0.531942 0.977691 0.816999 -0.140450 0.555413 0.065597 0.0004818202 -0.0000262194 -0.0001944612 0.0000023917 0.0000105501 0.0000797142 0.0094998755 0.0054438632 -0.0009416553 0.0288762499 0.0006520514 0.0030389519
1403638181.35173 10.878883 -0.588939 0.961027 0.812107 -0.146673 0.560983 0.065318 0.0004865424 -0.0000313233 -0.0001889116 0.0000029605 0.0000121290 0.0000745716 0.0095054645 0.0056884395 -0.0008479576 0.0293874959 0.0006699385 0.0029861906
1403638181.41839 10.941123 -0.650126 0.937969 0.807385 -0.156467 0.565065 0.065950 0.0004895278 -0.0000376768 -0.0001846564 0.0000038426 0.0000141818 0.0000708692 0.0096640833 0.0059473975 -0.0008423969 0.0298689855 0.0006691393 0.0029789455
1403638181.48506 10.996726 -0.711737 0.918446 0.801645 -0.168701 0.569415 0.068345 0.0004927100 -0.0000442026 -0.0001797687 0.0000049177 0.0000160993 0.0000667979 0.0098809131 0.0062153965 -0.0008700281 0.0303588094 0.0006803748 0.0030047348
1403638181.55173 11.045148 -0.773655 0.902558 0.792480 -0.181899 0.577488 0.073459 0.0004991978 -0.0000503769 -0.0001704112 0.0000060445 0.0000171683 0.0000593646 0.0100941777 0.0064860648 -0.0008838817 0.0307994839 0.0006859295 0.0030120971
1403638181.61839 11.097186 -0.838044 0.884658 0.784664 -0.193604 0.582997 0.083268 0.0005048034 -0.0000513948 -0.0001629436 0.0000061908 0.0000165525 0.0000537730 0.0102556779 0.0067229528 -0.0008715491 0.0311839256 0.0007090267 0.0030144400
1403638181.68506 11.145265 -0.903999 0.863397 0.781330 -0.204089 0.581954 0.095918 0.0005064133 -0.0000475721 -0.0001621488 0.0000054068 0.0000151798 0.0000530914 0.0104020481 0.0069497274 -0.0008489590 0.0315791828 0.0007438774 0.0030126965
1403638181.75173 11.185805 -0.974282 0.850881 0.780040 -0.214138 0.577706 0.109261 0.0005060537 -0.0000418001 -0.0001644846 0.0000043942 0.0000135268 0.0000546372 0.0106297040 0.0072065704 -0.0008609914 0.0319664216 0.0007631500 0.0030256957
1403638181.81839 11.222918 -1.044504 0.842735 0.779611 -0.223712 0.571827 0.123183 0.0005047842 -0.0000347532 -0.0001680801 0.0000033428 0.0000115043 0.0000571459 0.0109022996 0.0074752698 -0.0008908732 0.0323066266 0.0007810515 0.0030551437
1403638181.88506 11.256251 -1.112625 0.842072 0.780067 -0.232901 0.564356 0.136946 0.0005023473 -0.0000269288 -0.0001729021 0.0000023827 0.0000091909 0.0000606938 0.0110970569 0.0077193528 -0.0008758828 0.0326223680 0.0008083353 0.0030507752
1403638181.95173 11.287909 -1.183734 0.840112 0.780492 -0.242647 0.557041 0.147175 0.0004989703 -0.0000222794 -0.0001780042 0.0000019382 0.0000078632 0.0000646913 0.0113446548 0.0079593438 -0.0008919053 0.0329259911 0.0008313444 0.0030667786
1403638182.01839 11.318314 -1.253505 0.842087 0.781740 -0.252067 0.549426 0.153220 0.0004941696 -0.0000205143 -0.0001841356 0.0000018032 0.0000075559 0.0000698143 0.0116348265 0.0082129029 -0.0009213011 0.0332301319 0.0008531407 0.0030960438
1403638182.08506 11.341672 -1.323201 0.853512 0.782717 -0.260214 0.543078 0.157191 0.0004898347 -0.0000199316 -0.0001892893 0.0000017390 0.0000076136 0.0000743589 0.0117735291 0.0084643915 -0.0008669868 0.0335295719 0.0008689486 0.0030609273
1403638182.15173 11.372186 -1.394812 0.854323 0.783368 -0.266941 0.537942 0.160294 0.0004861680 -0.0000196619 -0.0001934777 0.0000017260 0.0000077352 0.0000782189 0.0120626854 0.0087054337 -0.0008889946 0.0337866676 0.0008874239 0.0030712818
1403638182.21839 11.409649 -1.463721 0.860058 0.783950 -0.273307 0.533774 0.160657 0.0004825609 -0.0000215812 -0.0001972098 0.0000018827 0.0000087314 0.0000818273 0.0122898465 0.0089693055 -0.0008875337 0.0341080845 0.0009021123 0.0030717944
1403638182.28506 11.438626 -1.532870 0.867328 0.784155 -0.279618 0.530846 0.158484 0.0004789645 -0.0000258676 -0.0002004960 0.0000023194 0.0000107431 0.0000851732 0.0125899131 0.0092320753 -0.0009089993 0.0344978647 0.0009213243 0.0030879829
1403638182.35173 11.479711 -1.609672 0.863918 0.784225 -0.284218 0.529146 0.155614 0.0004761954 -0.0000301131 -0.0002027414 0.0000028093 0.0000127430 0.0000875705 0.0127495770 0.0095103238 -0.0008691661 0.0348153722 0.0009270366 0.0030752671
1403638182.41839 11.511751 -1.690358 0.866417 0.785458 -0.285766 0.526548 0.155373 0.0004738005 -0.0000301069 -0.0002052040 0.0000028200 0.0000129618 0.0000901380 0.0130842591 0.0098244768 -0.0008841071 0.0352391196 0.0009416912 0.0030878401
1403638182.48506 11.514080 -1.757010 0.885085 0.787810 -0.283708 0.523027 0.159089 0.0004721497 -0.0000246075 -0.0002075840 0.0000021642 0.0000107456 0.0000925331 0.0132121966 0.0102041469 -0.0007962124 0.0355753433 0.0009209149 0.0030472853
1403638182.55173 11.538137 -1.830288 0.900867 0.790781 -0.279134 0.519279 0.164620 0.0004712316 -0.0000159812 -0.0002094533 0.0000014265 0.0000070230 0.0000943747 0.0134956722 0.0104182390 -0.0007970103 0.0356909744 0.0009282896 0.0030546589
1403638182.61839 11.581417 -1.908767 0.917235 0.793189 -0.274805 0.516539 0.168880 0.0004705580 -0.0000090001 -0.0002106614 0.0000010468 0.0000039428 0.0000955919 0.0137604633 0.0107145914 -0.0007763727 0.0359880589 0.0009206549 0.0030425523
1403638182.68506 11.609306 -1.979848 0.941580 0.794736 -0.271825 0.515357 0.170039 0.0004699651 -0.0000059006 -0.0002114938 0.0000009519 0.0000025673 0.0000964661 0.0141063717 0.0110497773 -0.0007815024 0.0364630509 0.0009294535 0.0030517578
1403638182.75173 11.640166 -2.056365 0.962813 0.795012 -0.270228 0.515997 0.169352 0.0004705041 -0.0000057345 -0.0002112045 0.0000009349 0.0000024854 0.0000960969 0.0143648575 0.0113400619 -0.0007604829 0.0367928008 0.0009209400 0.0030425341
1403638182.81839 11.677949 -2.134633 0.982967 0.794869 -0.268885 0.517269 0.168278 0.0004715574 -0.0000062886 -0.0002104492 0.0000009515 0.0000027192 0.0000952133 0.0147230550 0.0116321398 -0.0007721197 0.0371859836 0.0009357410 0.0030574164
1403638182.88506 11.733509 -2.234514 0.989534 0.793403 -0.267530 0.520501 0.167386 0.0004744496 -0.0000073498 -0.0002079738 0.0000009744 0.0000031377 0.0000924419 0.0150000976 0.0120248131 -0.0007308336 0.0375541276 0.0008973214 0.0030378610
1403638182.95173 11.774178 -2.313544 1.005266 0.791097 -0.266086 0.524893 0.166886 0.0004785484 -0.0000087551 -0.0002042871 0.0000010233 0.0000036533 0.0000884712 0.0154471568 0.0125160306 -0.0007237575 0.0380961797 0.0008834138 0.0030415909
1403638183.01839 11.820414 -2.401444 1.012783 0.787979 -0.264049 0.530471 0.167236 0.0004839023 -0.0000094874 -0.0001992072 0.0000010472 0.0000038213 0.0000832505 0.0157870762 0.0129042290 -0.0006996432 0.0384990907 0.0008535466 0.0030315501
1403638183.08506 11.862140 -2.481658 1.024630 0.785351 -0.261121 0.535213 0.169076 0.0004889530 -0.0000081582 -0.0001942865 0.0000010014 0.0000031566 0.0000784335 0.0162122859 0.0133048318 -0.0007000858 0.0390010418 0.0008502979 0.0030406449
1403638183.15172 11.910447 -2.572592 1.029786 0.783965 -0.257316 0.538020 0.172401 0.0004925506 -0.0000042539 -0.0001907039 0.0000008963 0.0000015610 0.0000750567 0.0165571480 0.0136813077 -0.0006748194 0.0394512855 0.0008317823 0.0030331707
1403638183.21839 11.951990 -2.657922 1.036494 0.784391 -0.254779 0.537914 0.174549 0.0004932351 -0.0000009589 -0.0001901895 0.0000008577 0.0000002840 0.0000745555 0.0169680001 0.0141141156 -0.0006563850 0.0399727912 0.0008216022 0.0030346063
1403638183.28506 11.996176 -2.746367 1.038513 0.787058 -0.253254 0.534402 0.175549 0.0004905431 0.0000021734 -0.0001932967 0.0000008593 -0.0000009423 0.0000773893 0.0173621859 0.0145064069 -0.0006319959 0.0404387742 0.0008056851 0.0030256922
1403638183.35172 12.047809 -2.836636 1.034081 0.790732 -0.254105 0.529243 0.173422 0.0004854870 0.0000020007 -0.0001987843 0.0000008619 -0.0000009041 0.0000826324 0.0178201850 0.0148950854 -0.0006294688 0.0409713419 0.0008022902 0.0030327717
1403638183.41839 12.093378 -2.917516 1.033550 0.794462 -0.254701 0.523772 0.172107 0.0004801976 0.0000026556 -0.0002041793 0.0000008686 -0.0000012139 0.0000880650 0.0182775090 0.0153434205 -0.0006165048 0.0415533584 0.0007893871 0.0030293078
1403638183.48506 12.142798 -2.999483 1.028890 0.797695 -0.254289 0.518929 0.172429 0.0004758705 0.0000049691 -0.0002084114 0.0000009105 -0.0000022631 0.0000925415 0.0187286372 0.0157073921 -0.0006176700 0.0421362836 0.0007909411 0.0030379008
1403638183.55172 12.201435 -3.090526 1.018063 0.800049 -0.253709 0.515553 0.172507 0.0004727072 0.0000066815 -0.0002113933 0.0000009512 -0.0000030760 0.0000957996 0.0191511591 0.0161322948 -0.0006075354 0.0426948584 0.0007827321 0.0030381477
1403638183.61839 12.252585 -3.168224 1.011679 0.799886 -0.253579 0.515759 0.172835 0.0004732319 0.0000068468 -0.0002111183 0.0000009595 -0.0000031420 0.0000954537 0.0196701097 0.0165886772 -0.0006085476 0.0434089491 0.0007822088 0.0030485599
1403638183.68506 12.318210 -3.261565 1.000975 0.797090 -0.251850 0.520164 0.175069 0.0004781904 0.0000081005 -0.0002067232 0.0000009958 -0.0000035898 0.0000906146 0.0200774873 0.0170263850 -0.0005999176 0.0439675652 0.0007799067 0.0030481065
1403638183.75172 12.370258 -3.347022 1.003538 0.792422 -0.250257 0.527187 0.177517 0.0004855455 0.0000082533 -0.0001997571 0.0000009999 -0.0000034818 0.0000834144 0.0206144297 0.0175381663 -0.0006004533 0.0447108610 0.0007882635 0.0030559880
1403638183.81839 12.446505 -3.451913 1.001341 0.788105 -0.247231 0.533657 0.181598 0.0004926447 0.0000110368 -0.0001923945 0.0000011053 -0.0000043986 0.0000763391 0.0210650845 0.0180469304 -0.0005934486 0.0452320902 0.0007882950 0.0030557803
1403638183.88506 12.509855 -3.535207 1.007139 0.784332 -0.245625 0.539079 0.184078 0.0004982432 0.0000117940 -0.0001863543 0.0000011430 -0.0000044983 0.0000708952 0.0216880126 0.0186253720 -0.0005944813 0.0461011890 0.0007901970 0.0030653625
1403638183.95172 12.562287 -3.591575 1.015066 0.782879 -0.245595 0.540896 0.184971 0.0005002246 0.0000116892 -0.0001842743 0.0000011364 -0.0000043928 0.0000690628 0.0221429784 0.0191478595 -0.0005862580 0.0467294483 0.0007885682 0.0030647194
1403638184.01839 12.622723 -3.664232 1.025542 0.783099 -0.246297 0.540417 0.184509 0.0004998237 0.0000111515 -0.0001850183 0.0000011142 -0.0000042146 0.0000696707 0.0224844304 0.0194637432 -0.0005889847 0.0473024405 0.0008003216 0.0030701995
1403638184.08506 12.674342 -3.722060 1.040776 0.785540 -0.248083 0.536545 0.183034 0.0004962185 0.0000102973 -0.0001893616 0.0000010765 -0.0000040149 0.0000734339 0.0228380163 0.0200260686 -0.0005762474 0.0477142635 0.0007981531 0.0030655488
1403638184.15172 12.737558 -3.791809 1.053463 0.789226 -0.249707 0.530874 0.181500 0.0004909106 0.0000102894 -0.0001953509 0.0000010844 -0.0000041789 0.0000789197 0.0231898403 0.0203737564 -0.0005721680 0.0482959195 0.0007908743 0.0030723435
1403638184.21839 12.811845 -3.882480 1.071134 0.792239 -0.252055 0.526045 0.179172 0.0004859736 0.0000089021 -0.0002006678 0.0000010310 -0.0000037545 0.0000840296 0.0235033219 0.0210124552 -0.0005508413 0.0486978511 0.0007674135 0.0030683158
1403638184.28506 12.875540 -3.943784 1.082506 0.793635 -0.253463 0.523587 0.178205 0.0004836122 0.0000081169 -0.0002032539 0.0000010099 -0.0000034876 0.0000866004 0.0240766658 0.0216098878 -0.0005448819 0.0495055639 0.0007594069 0.0030754039
1403638184.35172 12.946609 -4.014128 1.085337 0.792869 -0.253491 0.524484 0.178933 0.0004847834 0.0000083775 -0.0002022609 0.0000010177 -0.0000035680 0.0000855394 0.0243597992 0.0222155291 -0.0005288709 0.0498762844 0.0007460155 0.0030714491
1403638184.41839 13.014236 -4.078020 1.093206 0.790691 -0.252990 0.527566 0.180216 0.0004881277 0.0000084695 -0.0001991203 0.0000010252 -0.0000035254 0.0000823713 0.0248100354 0.0227322441 -0.0005230285 0.0506377477 0.0007379511 0.0030776697
1403638184.48506 13.095240 -4.157619 1.097168 0.788736 -0.251852 0.530405 0.182033 0.0004913577 0.0000095968 -0.0001959048 0.0000010652 -0.0000038907 0.0000792284 0.0251225210 0.0233601161 -0.0005070527 0.0511081122 0.0007233850 0.0030740371
1403638184.55172 13.170471 -4.228625 1.100994 0.787229 -0.251886 0.532427 0.182607 0.0004934758 0.0000091899 -0.0001938889 0.0000010546 -0.0000036718 0.0000772894 0.0256134843 0.0240156736 -0.0004960331 0.0518664892 0.0007065690 0.0030795155
1403638184.61839 13.253944 -4.301142 1.107845 0.785948 -0.251863 0.534242 0.182856 0.0004952837 0.0000086931 -0.0001921261 0.0000010351 -0.0000034267 0.0000756267 0.0260135860 0.0246506727 -0.0004853447 0.0525143990 0.0007029409 0.0030760324
1403638184.68506 13.320401 -4.351346 1.113446 0.785528 -0.251899 0.534738 0.183164 0.0004959683 0.0000086381 -0.0001916175 0.0000010389 -0.0000033895 0.0000751309 0.0265018469 0.0252289875 -0.0004777482 0.0534149633 0.0006930518 0.0030813305
1403638184.75172 13.404769 -4.432643 1.120599 0.785093 -0.252689 0.535246 0.182451 0.0004963895 0.0000074767 -0.0001913876 0.0000010013 -0.0000029283 0.0000748830 0.0267632912 0.0257599582 -0.0004698211 0.0539436445 0.0006891534 0.0030779023
1403638184.81839 13.482801 -4.493835 1.123627 0.785134 -0.253092 0.535095 0.182159 0.0004963549 0.0000070329 -0.0001916711 0.0000009927 -0.0000027580 0.0000751094 0.0273247215 0.0263996277 -0.0004637657 0.0548408851 0.0006868319 0.0030816871
1403638184.88506 13.554099 -4.547592 1.124346 0.785027 -0.252671 0.534963 0.183584 0.0004966826 0.0000084400 -0.0001914360 0.0000010381 -0.0000032904 0.0000748746 0.0276861043 0.0270059989 -0.0004557769 0.0555740047 0.0006797861 0.0030797469
1403638184.95172 13.624620 -4.598406 1.130479 0.783899 -0.252084 0.536559 0.184554 0.0004985374 0.0000089153 -0.0001895933 0.0000010601 -0.0000034257 0.0000731919 0.0280696222 0.0274589038 -0.0004503101 0.0563726212 0.0006730557 0.0030846175
1403638185.01839 13.697534 -4.646028 1.137905 0.783568 -0.252796 0.537008 0.183679 0.0004988210 0.0000075783 -0.0001895128 0.0000010173 -0.0000029076 0.0000730871 0.0283606707 0.0279919345 -0.0004433104 0.0570458358 0.0006645901 0.0030835618
1403638185.08506 13.779798 -4.712818 1.146116 0.784282 -0.252724 0.535903 0.183959 0.0004981095 0.0000083300 -0.0001905070 0.0000010468 -0.0000032124 0.0000739542 0.0287016341 0.0284383449 -0.0004386530 0.0578390136 0.0006602021 0.0030877205
1403638185.15172 13.830760 -4.729616 1.156419 0.784944 -0.251863 0.534949 0.185087 0.0004976359 0.0000099776 -0.0001911654 0.0000011111 -0.0000038561 0.0000745294 0.0291267744 0.0291066806 -0.0004344049 0.0586418508 0.0006578818 0.0030861311
1403638185.21839 13.906382 -4.784302 1.166622 0.785632 -0.250221 0.534014 0.187086 0.0004974560 0.0000131023 -0.0001914054 0.0000012622 -0.0000050651 0.0000747446 0.0292440116 0.0293355534 -0.0004317706 0.0591784495 0.0006553028 0.0030898273
1403638185.28506 13.992435 -4.845219 1.174821 0.786335 -0.248103 0.533125 0.189476 0.0004974191 0.0000167051 -0.0001914056 0.0000014848 -0.0000064522 0.0000747559 0.0296307004 0.0298564699 -0.0004269335 0.0600179520 0.0006494498 0.0030930006
1403638185.35172 14.063576 -4.883621 1.183073 0.786107 -0.245870 0.533586 0.192015 0.0004984871 0.0000198510 -0.0001901249 0.0000017201 -0.0000075942 0.0000736158 0.0300569333 0.0304760884 -0.0004214009 0.0609432164 0.0006423488 0.0030966783
1403638185.41839 14.134844 -4.920288 1.188953 0.785304 -0.241655 0.536030 0.193834 0.0005010545 0.0000230857 -0.0001870899 0.0000019990 -0.0000086422 0.0000709594 0.0303267732 0.0309028558 -0.0004183279 0.0617428614 0.0006391556 0.0030987377
1403638185.48506 14.225164 -4.978632 1.196719 0.784979 -0.234710 0.539503 0.194053 0.0005039636 0.0000264700 -0.0001834877 0.0000023316 -0.0000096580 0.0000679030 0.0305795387 0.0313283919 -0.0004147808 0.0625216289 0.0006332535 0.0031020608
1403638185.55172 14.311502 -5.021542 1.205845 0.785582 -0.225928 0.542929 0.192470 0.0005061814 0.0000295073 -0.0001806045 0.0000026682 -0.0000105471 0.0000655348 0.0309854143 0.0319687396 -0.0004126201 0.0635050144 0.0006303224 0.0031041896
1403638185.61839 14.405573 -5.072310 1.217702 0.786514 -0.217226 0.546288 0.189151 0.0005079688 0.0000312611 -0.0001783421 0.0000028777 -0.0000109925 0.0000637099 0.0312990729 0.0324738676 -0.0004101775 0.0644761823 0.0006276585 0.0031069334
1403638185.68506 14.476437 -5.089924 1.226309 0.786635 -0.210678 0.550452 0.183911 0.0005102602 0.0000297412 -0.0001759950 0.0000026937 -0.0000102712 0.0000618003 0.0316647585 0.0330685145 -0.0004084692 0.0655430345 0.0006257161 0.0031081865
1403638185.75172 14.560114 -5.121170 1.238021 0.786869 -0.207565 0.554040 0.175482 0.0005117830 0.0000237406 -0.0001752164 0.0000020663 -0.0000081344 0.0000610875 0.0317874424 0.0333785569 -0.0004080869 0.0663293975 0.0006249497 0.0031102388
1403638185.81839 14.647581 -5.154431 1.249364 0.787914 -0.209852 0.555955 0.161457 0.0005109392 0.0000101920 -0.0001778568 0.0000011733 -0.0000035422 0.0000630202 0.0320043822 0.0338300160 -0.0004070240 0.0672611937 0.0006204629 0.0031113330
1403638185.88506 14.732411 -5.192217 1.256056 0.789620 -0.215072 0.555937 0.145529 0.0005074885 -0.0000061502 -0.0001825306 0.0000010493 0.0000022324 0.0000667711 0.0322511161 0.0343177078 -0.0004074282 0.0682217645 0.0006217790 0.0031120173
1403638185.95172 14.818825 -5.224718 1.262370 0.791090 -0.219280 0.555409 0.132716 0.0005037186 -0.0000191850 -0.0001863010 0.0000017131 0.0000071290 0.0000700355 0.0325388940 0.0348355075 -0.0004113198 0.0691488773 0.0006280916 0.0031105215
1403638186.01839 14.898393 -5.253966 1.268159 0.792646 -0.219621 0.554297 0.127415 0.0005013851 -0.0000233882 -0.0001887049 0.0000020783 0.0000088425 0.0000721625 0.0328087885 0.0353229095 -0.0004122640 0.0701201335 0.0006294329 0.0031107347
1403638186.08506 14.978379 -5.283111 1.271324 0.794837 -0.216779 0.552032 0.128463 0.0005000370 -0.0000199712 -0.0001908582 0.0000017916 0.0000076624 0.0000740000 0.0330624651 0.0357605658 -0.0004131443 0.0710473214 0.0006266051 0.0031112811
1403638186.15172 15.051458 -5.307341 1.271403 0.796623 -0.212910 0.550083 0.132169 0.0004995933 -0.0000138326 -0.0001920897 0.0000013805 0.0000053556 0.0000750158 0.0333171596 0.0362025588 -0.0004155041 0.0719804640 0.0006259723 0.0031113178
1403638186.21839 15.125588 -5.334238 1.274185 0.797963 -0.209824 0.548481 0.135638 0.0004993147 -0.0000085468 -0.0001929439 0.0000011500 0.0000033377 0.0000757247 0.0335289041 0.0365901428 -0.0004186922 0.0728448302 0.0006264443 0.0031105951
1403638186.28506 15.190822 -5.360475 1.276512 0.798613 -0.207716 0.547741 0.138026 0.0004993572 -0.0000049242 -0.0001931800 0.0000010545 0.0000019404 0.0000759043 0.0337553571 0.0370032964 -0.0004235655 0.0737168504 0.0006297344 0.0031094736
1403638186.35172 15.266168 -5.389151 1.283837 0.799422 -0.206336 0.546550 0.140120 0.0004989703 -0.0000020353 -0.0001938707 0.0000010208 0.0000008261 0.0000765066 0.0339873285 0.0373835855 -0.0004282426 0.0745084218 0.0006307112 0.0031088511
1403638186.41839 15.333795 -5.410620 1.289090 0.799412 -0.205693 0.546500 0.141310 0.0004993230 -0.0000005645 -0.0001936489 0.0000010147 0.0000002552 0.0000762855 0.0342334684 0.0378084562 -0.0004324138 0.0754274378 0.0006348254 0.0031066417
1403638186.48505 15.404860 -5.437786 1.297348 0.798961 -0.205256 0.546998 0.142564 0.0005002284 0.0000005774 -0.0001928797 0.0000010209 -0.0000001854 0.0000755611 0.0344272709 0.0381559538 -0.0004363208 0.0762501585 0.0006364143 0.0031048903
1403638186.55172 15.475012 -5.460784 1.307946 0.799343 -0.204436 0.546206 0.144621 0.0005000591 0.0000030298 -0.0001932040 0.0000010405 -0.0000011338 0.0000758422 0.0346682431 0.0385584439 -0.0004405556 0.0771404036 0.0006375055 0.0031026708
1403638186.61839 15.552356 -5.490531 1.317870 0.799715 -0.203413 0.545295 0.147417 0.0005000271 0.0000062560 -0.0001933858 0.0000011057 -0.0000023832 0.0000759958 0.0348805302 0.0389282317 -0.0004449982 0.0780191234 0.0006366796 0.0031017421
1403638186.68505 15.621747 -5.515285 1.325250 0.800087 -0.201266 0.544481 0.151304 0.0005001080 0.0000110658 -0.0001931788 0.0000012709 -0.0000042388 0.0000758262 0.0351407868 0.0393720634 -0.0004488948 0.0790025369 0.0006358688 0.0030975917
1403638186.75172 15.698302 -5.543475 1.333177 0.800523 -0.197067 0.544286 0.155179 0.0005007400 0.0000169833 -0.0001922216 0.0000016075 -0.0000064855 0.0000749997 0.0353615482 0.0397511116 -0.0004508799 0.0798889675 0.0006341787 0.0030937467
1403638186.81839 15.780800 -5.567062 1.338229 0.801727 -0.190672 0.544074 0.157675 0.0005007918 0.0000231271 -0.0001916284 0.0000020994 -0.0000088183 0.0000745396 0.0356057304 0.0401802447 -0.0004537141 0.0808736867 0.0006317350 0.0030896591
1403638186.88505 15.850328 -5.584915 1.337395 0.803867 -0.183129 0.543473 0.157789 0.0004998801 0.0000280463 -0.0001922108 0.0000026135 -0.0000107552 0.0000751289 0.0358224986 0.0406041021 -0.0004579760 0.0819539288 0.0006308288 0.0030879891
1403638186.95172 15.932482 -5.603066 1.338749 0.806192 -0.174625 0.544049 0.153529 0.0004992650 0.0000296251 -0.0001927779 0.0000027992 -0.0000114098 0.0000756611 0.0359760418 0.0409340492 -0.0004625093 0.0828669392 0.0006288249 0.0030838588
1403638187.01839 16.015353 -5.621696 1.341829 0.808007 -0.165502 0.546634 0.144653 0.0004998604 0.0000270946 -0.0001927082 0.0000025187 -0.0000104122 0.0000755234 0.0361357900 0.0413169007 -0.0004666896 0.0839509257 0.0006290144 0.0030815915
1403638187.08505 16.085940 -5.624371 1.344928 0.808455 -0.155371 0.552321 0.131152 0.0005026520 0.0000206188 -0.0001904839 0.0000018942 -0.0000077708 0.0000734084 0.0362894984 0.0417122696 -0.0004703628 0.0850501701 0.0006268231 0.0030758380
1403638187.15172 16.163064 -5.631602 1.352990 0.807516 -0.142873 0.560142 0.117242 0.0005074168 0.0000146426 -0.0001857577 0.0000014807 -0.0000053092 0.0000692187 0.0363388269 0.0419536321 -0.0004750308 0.0859791166 0.0006254261 0.0030732505
1403638187.21839 16.244855 -5.638626 1.365931 0.806145 -0.129303 0.568274 0.102349 0.0005123900 0.0000086397 -0.0001802052 0.0000012054 -0.0000029796 0.0000645795 0.0363937940 0.0422381537 -0.0004779870 0.0869742044 0.0006265479 0.0030667585
1403638187.28505 16.316995 -5.640558 1.376821 0.804318 -0.114346 0.576246 0.089094 0.0005175736 0.0000051831 -0.0001739533 0.0000011236 -0.0000016786 0.0000596579 0.0364844779 0.0425497988 -0.0004813890 0.0880342238 0.0006264175 0.0030637230
1403638187.35172 16.404066 -5.646758 1.398629 0.802931 -0.099536 0.582519 0.077884 0.0005216740 0.0000038833 -0.0001685659 0.0000011039 -0.0000011885 0.0000556498 0.0365183202 0.0427857515 -0.0004847065 0.0889600988 0.0006248587 0.0030568123
1403638187.41839 16.475887 -5.648597 1.416484 0.800965 -0.086665 0.588373 0.069006 0.0005256284 0.0000036217 -0.0001632447 0.0000011106 -0.0000010565 0.0000518754 0.0366138752 0.0431192350 -0.0004879204 0.0901055221 0.0006236820 0.0030541233
1403638187.48505 16.540906 -5.644318 1.437352 0.800553 -0.076191 0.591220 0.061392 0.0005272890 0.0000035119 -0.0001608758 0.0000011085 -0.0000010008 0.0000502547 0.0366434696 0.0433555737 -0.0004900702 0.0910278103 0.0006179660 0.0030466512
1403638187.55172 16.611251 -5.646560 1.462241 0.802328 -0.068656 0.590296 0.055734 0.0005262048 0.0000034626 -0.0001626682 0.0000011159 -0.0000009968 0.0000514641 0.0366536943 0.0435171465 -0.0004933538 0.0918694099 0.0006132063 0.0030426060
1403638187.61839 16.698666 -5.647893 1.494358 0.806276 -0.063084 0.585986 0.050593 0.0005224485 0.0000031699 -0.0001680517 0.0000011102 -0.0000009438 0.0000552418 0.0366746508 0.0437570023 -0.0004935294 0.0927720547 0.0006044989 0.0030342136
1403638187.68505 16.757533 -5.646355 1.513297 0.809764 -0.059056 0.581794 0.048072 0.0005188191 0.0000040445 -0.0001732199 0.0000011314 -0.0000012736 0.0000590327 0.0367277267 0.0440713876 -0.0004926878 0.0939059559 0.0005987131 0.0030311358
1403638187.75172 16.827056 -5.651195 1.529990 0.811939 -0.055480 0.579091 0.048284 0.0005163489 0.0000065866 -0.0001763129 0.0000011773 -0.0000021709 0.0000614075 0.0367159686 0.0442473209 -0.0004887325 0.0946524818 0.0005860102 0.0030219558
1403638187.81839 16.904166 -5.653757 1.551713 0.812936 -0.052103 0.577872 0.049849 0.0005155243 0.0000102982 -0.0001773963 0.0000013052 -0.0000034666 0.0000622538 0.0367421564 0.0445224748 -0.0004906840 0.0955812063 0.0005805245 0.0030188201
1403638187.88505 16.970978 -5.649805 1.571684 0.812989 -0.048418 0.577763 0.053794 0.0005153858 0.0000161701 -0.0001769995 0.0000015882 -0.0000054745 0.0000619948 0.0367783210 0.0447954221 -0.0004890959 0.0966065776 0.0005643193 0.0030054256
1403638187.95172 17.038014 -5.650490 1.588407 0.811614 -0.045827 0.579503 0.057952 0.0005169458 0.0000213318 -0.0001746424 0.0000019623 -0.0000071303 0.0000602084 0.0367785688 0.0449854722 -0.0004889631 0.0975138764 0.0005579959 0.0030003718
1403638188.01839 17.097287 -5.646477 1.603845 0.809257 -0.043610 0.582445 0.062925 0.0005192528 0.0000269288 -0.0001706558 0.0000024645 -0.0000087732 0.0000572825 0.0367204228 0.0452249371 -0.0004863564 0.0983902046 0.0005423850 0.0029885185
1403638188.08505 17.146695 -5.638212 1.613176 0.806914 -0.041608 0.585250 0.068120 0.0005214673 0.0000325709 -0.0001668013 0.0000031029 -0.0000103435 0.0000545466 0.0367031181 0.0453841983 -0.0004841155 0.0991704855 0.0005346232 0.0029833402
