# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638171.21840 6.764297 11.669672 3.845120 -0.766441 -0.222571 -0.559318 0.224039 0.0003679964 -0.0000366965 -0.0001052265 0.0000050008 0.0000103811 0.0000315739 0.0452482658 -0.0152510839 0.0002430551 0.0099264515 0.0003707630 0.0022120881
1403638171.28507 6.834795 11.642328 3.840241 -0.767469 -0.217016 -0.561133 0.221417 0.0003682884 -0.0000373253 -0.0001045726 0.0000051051 0.0000104825 0.0000311168 0.0450081905 -0.0154564081 0.0002528602 0.0101122664 0.0003711453 0.0022124652
1403638171.35174 6.889515 11.613444 3.838683 -0.768054 -0.212550 -0.562696 0.219748 0.0003685398 -0.0000384271 -0.0001038480 0.0000052836 0.0000107132 0.0000306270 0.0447453132 -0.0156930275 0.0002598774 0.0103212276 0.0003689867 0.0022145030
1403638171.41840 6.951425 11.582328 3.832491 -0.768368 -0.207964 -0.564565 0.218237 0.0003690255 -0.0000391748 -0.0001027871 0.0000053686 0.0000108053 0.0000299375 0.0444454482 -0.0158767576 0.0002758228 0.0104672033 0.0003740993 0.0022125060
1403638171.48507 7.018867 11.545678 3.827966 -0.768772 -0.202972 -0.566291 0.217040 0.0003694837 -0.0000402967 -0.0001016490 0.0000055874 0.0000109812 0.0000292329 0.0441686345 -0.0160636697 0.0002818933 0.0106594246 0.0003713102 0.0022141813
1403638171.55174 7.086132 11.507089 3.820299 -0.768801 -0.197841 -0.568061 0.217051 0.0003699242 -0.0000423812 -0.0001001651 0.0000060368 0.0000113693 0.0000283720 0.0438500813 -0.0162656654 0.0002865372 0.0108722806 0.0003690356 0.0022170193
1403638171.61840 7.140670 11.458925 3.814107 -0.769028 -0.192227 -0.569938 0.216371 0.0003702314 -0.0000442376 -0.0000988761 0.0000064358 0.0000117061 0.0000276229 0.0435133910 -0.0164647992 0.0002934659 0.0110806550 0.0003685057 0.0022168045
1403638171.68507 7.194614 11.406563 3.806385 -0.769698 -0.185270 -0.571551 0.215800 0.0003702665 -0.0000468344 -0.0000976532 0.0000070439 0.0000122511 0.0000269388 0.0430826049 -0.0165953750 0.0003012873 0.0112477093 0.0003677132 0.0022165681
1403638171.75174 7.261414 11.350140 3.796889 -0.770775 -0.177744 -0.573072 0.214246 0.0003701853 -0.0000490295 -0.0000967991 0.0000075990 0.0000127264 0.0000264710 0.0426314101 -0.0167100917 0.0003090193 0.0114177280 0.0003664787 0.0022164863
1403638171.81840 7.313286 11.286507 3.792850 -0.771538 -0.170476 -0.574676 0.213109 0.0003700364 -0.0000516049 -0.0000957770 0.0000082787 0.0000132731 0.0000259106 0.0421410196 -0.0168692161 0.0003179626 0.0116346564 0.0003660499 0.0022104768
1403638171.88507 7.370121 11.216812 3.789696 -0.771297 -0.163298 -0.577235 0.212682 0.0003704905 -0.0000540830 -0.0000936858 0.0000089639 0.0000135896 0.0000247736 0.0416112324 -0.0169438437 0.0003224505 0.0118008251 0.0003618061 0.0022092589
1403638171.95174 7.415149 11.136723 3.789630 -0.769632 -0.158675 -0.581806 0.209741 0.0003721681 -0.0000537336 -0.0000909046 0.0000088250 0.0000130359 0.0000232559 0.0410377917 -0.0170231951 0.0003269099 0.0119905224 0.0003565499 0.0022085112
1403638172.01840 7.470836 11.058623 3.789391 -0.769030 -0.156708 -0.584820 0.204989 0.0003734442 -0.0000514448 -0.0000897384 0.0000081398 0.0000122737 0.0000225904 0.0403852379 -0.0170393305 0.0003307687 0.0121320642 0.0003520344 0.0022081033
1403638172.08507 7.514423 10.968811 3.792182 -0.768987 -0.155660 -0.586834 0.200138 0.0003743605 -0.0000488034 -0.0000895843 0.0000074128 0.0000115908 0.0000224469 0.0397596984 -0.0170935326 0.0003337929 0.0123170455 0.0003464455 0.0022089909
1403638172.15174 7.555306 10.875186 3.795893 -0.769390 -0.155053 -0.587630 0.196694 0.0003746957 -0.0000470869 -0.0000899789 0.0000069679 0.0000112184 0.0000226024 0.0390669994 -0.0170772630 0.0003346488 0.0124578320 0.0003399098 0.0022094924
1403638172.21840 7.596148 10.776881 3.798434 -0.770306 -0.154754 -0.587357 0.194144 0.0003745887 -0.0000458798 -0.0000909384 0.0000066692 0.0000110467 0.0000230621 0.0383597200 -0.0170431740 0.0003344954 0.0125896302 0.0003330192 0.0022106090
1403638172.28507 7.637705 10.670517 3.791975 -0.770836 -0.154949 -0.587353 0.191882 0.0003746515 -0.0000443356 -0.0000916699 0.0000062953 0.0000107566 0.0000233919 0.0376267475 -0.0169980093 0.0003367052 0.0127232537 0.0003253680 0.0022099548
1403638172.35174 7.672588 10.558936 3.789774 -0.770743 -0.155176 -0.587838 0.190583 0.0003749294 -0.0000434527 -0.0000916788 0.0000060814 0.0000105332 0.0000233660 0.0368480543 -0.0169528501 0.0003383474 0.0128686758 0.0003187826 0.0022104255
1403638172.41840 7.707424 10.448876 3.781077 -0.770179 -0.155285 -0.588407 0.191016 0.0003752874 -0.0000436419 -0.0000910007 0.0000061163 0.0000104899 0.0000230006 0.0360288307 -0.0168583687 0.0003393482 0.0129768315 0.0003122148 0.0022102232
1403638172.48507 7.741087 10.336230 3.763701 -0.768800 -0.154742 -0.589758 0.192838 0.0003759201 -0.0000446508 -0.0000893598 0.0000063437 0.0000105191 0.0000221585 0.0352360165 -0.0167703348 0.0003414202 0.0130937821 0.0003052273 0.0022097354
1403638172.55173 7.775043 10.218463 3.744955 -0.767544 -0.154250 -0.590760 0.195156 0.0003764631 -0.0000459116 -0.0000877581 0.0000066375 0.0000106050 0.0000213671 0.0344336967 -0.0166707383 0.0003421287 0.0132074828 0.0002982614 0.0022096765
1403638172.61840 7.789562 10.100367 3.722130 -0.766345 -0.154237 -0.591350 0.198072 0.0003766827 -0.0000475772 -0.0000863106 0.0000070394 0.0000108067 0.0000206717 0.0335830245 -0.0165576760 0.0003452153 0.0133196007 0.0002918086 0.0022081135
1403638172.68507 7.814534 9.971486 3.699950 -0.766014 -0.154446 -0.590825 0.200735 0.0003764918 -0.0000489418 -0.0000860329 0.0000073895 0.0000110834 0.0000205433 0.0327568592 -0.0163662713 0.0003446176 0.0133522150 0.0002839565 0.0022053261
1403638172.75173 7.830228 9.841501 3.672749 -0.765937 -0.155448 -0.590105 0.202366 0.0003763494 -0.0000496023 -0.0000861001 0.0000075701 0.0000112441 0.0000205868 0.0318776736 -0.0161916087 0.0003416343 0.0134341108 0.0002761703 0.0022052319
1403638172.81840 7.850687 9.701902 3.643684 -0.765722 -0.155583 -0.589482 0.204876 0.0003760599 -0.0000508841 -0.0000858524 0.0000079070 0.0000115128 0.0000204819 0.0309856545 -0.0159860830 0.0003406552 0.0134767706 0.0002691942 0.0022025938
1403638172.88507 7.867945 9.558334 3.609161 -0.765881 -0.156368 -0.588263 0.207176 0.0003756289 -0.0000520598 -0.0000861744 0.0000082423 0.0000118362 0.0000206572 0.0300489519 -0.0157732692 0.0003331813 0.0135438183 0.0002618370 0.0022007974
1403638172.95173 7.880871 9.409787 3.577169 -0.767192 -0.156919 -0.585286 0.210316 0.0003742269 -0.0000542094 -0.0000877465 0.0000088820 0.0000125997 0.0000214632 0.0291137377 -0.0155407235 0.0003297760 0.0135987702 0.0002541552 0.0021989963
1403638173.01840 7.896265 9.256568 3.542227 -0.769479 -0.157718 -0.581066 0.213050 0.0003722969 -0.0000561725 -0.0000903351 0.0000095028 0.0000135172 0.0000228113 0.0281654007 -0.0152841250 0.0003255948 0.0136380104 0.0002466641 0.0021966346
1403638173.08507 7.911944 9.097359 3.504056 -0.772643 -0.158611 -0.575443 0.216171 0.0003694678 -0.0000585946 -0.0000940383 0.0000103192 0.0000147990 0.0000248311 0.0272066904 -0.0150264652 0.0003210632 0.0136917691 0.0002387045 0.0021947884
1403638173.15173 7.920198 8.935617 3.456636 -0.775595 -0.160654 -0.570780 0.216455 0.0003673821 -0.0000587608 -0.0000976469 0.0000104211 0.0000155007 0.0000268572 0.0262289214 -0.0147602948 0.0003145084 0.0137529502 0.0002318853 0.0021924108
1403638173.21840 7.929909 8.769343 3.411156 -0.777086 -0.164365 -0.568648 0.213918 0.0003666962 -0.0000561720 -0.0001003668 0.0000096192 0.0000152546 0.0000283788 0.0252644909 -0.0144680509 0.0003074152 0.0137851398 0.0002257600 0.0021889645
1403638173.28507 7.948091 8.601145 3.362514 -0.778060 -0.168764 -0.567647 0.209565 0.0003667335 -0.0000518938 -0.0001026011 0.0000083514 0.0000143962 0.0000296161 0.0242834246 -0.0141691542 0.0002995136 0.0138236515 0.0002203618 0.0021850655
1403638173.35173 7.963821 8.427369 3.315284 -0.778928 -0.174706 -0.567119 0.202794 0.0003670058 -0.0000455142 -0.0001051460 0.0000066419 0.0000129169 0.0000310395 0.0233256468 -0.0138918969 0.0002899064 0.0139013685 0.0002147867 0.0021819511
1403638173.41840 7.975651 8.249034 3.261532 -0.778107 -0.181625 -0.569477 0.193023 0.0003684864 -0.0000362306 -0.0001064004 0.0000045501 0.0000103359 0.0000316409 0.0223670494 -0.0135973129 0.0002819220 0.0139710449 0.0002101649 0.0021790824
1403638173.48507 7.988150 8.069876 3.204763 -0.778355 -0.188106 -0.570102 0.183749 0.0003687333 -0.0000278639 -0.0001085270 0.0000030938 0.0000080699 0.0000328650 0.0214222853 -0.0132824260 0.0002735690 0.0140250565 0.0002049934 0.0021766737
1403638173.55173 7.998259 7.891084 3.142812 -0.777830 -0.192711 -0.571557 0.176541 0.0003692821 -0.0000212159 -0.0001092668 0.0000022131 0.0000061426 0.0000332614 0.0205095639 -0.0129697128 0.0002656160 0.0140886621 0.0002008557 0.0021765287
1403638173.61840 8.013081 7.709554 3.084281 -0.777883 -0.194731 -0.571853 0.173096 0.0003691896 -0.0000182529 -0.0001099583 0.0000018919 0.0000053028 0.0000336838 0.0196270881 -0.0126522113 0.0002570964 0.0141437164 0.0001975783 0.0021758325
1403638173.68507 8.023146 7.533568 3.019279 -0.778179 -0.195153 -0.571766 0.171571 0.0003690722 -0.0000172223 -0.0001103707 0.0000017997 0.0000050155 0.0000339477 0.0187561698 -0.0123336872 0.0002472262 0.0142151755 0.0001957177 0.0021741639
1403638173.75173 8.032814 7.353349 2.955315 -0.778626 -0.194886 -0.571391 0.171093 0.0003687711 -0.0000171621 -0.0001108455 0.0000017999 0.0000050241 0.0000342676 0.0179382570 -0.0120151410 0.0002387643 0.0142696812 0.0001937593 0.0021741948
1403638173.81840 8.042005 7.177990 2.888958 -0.779254 -0.194022 -0.570787 0.171232 0.0003684290 -0.0000178074 -0.0001112572 0.0000018655 0.0000052423 0.0000345528 0.0171266129 -0.0116877508 0.0002290032 0.0143258017 0.0001927201 0.0021735198
1403638173.88507 8.048105 7.001808 2.825247 -0.780091 -0.194140 -0.570015 0.169852 0.0003678860 -0.0000171113 -0.0001121758 0.0000018002 0.0000050843 0.0000351682 0.0163572211 -0.0113624086 0.0002181997 0.0143781817 0.0001935112 0.0021728881
1403638173.95173 8.018236 6.791557 2.765012 -0.779903 -0.193933 -0.570291 0.170026 0.0003681054 -0.0000172191 -0.0001118919 0.0000018138 0.0000050993 0.0000349803 0.0154708677 -0.0108819924 0.0002075698 0.0142649346 0.0001952326 0.0021733954
1403638174.01840 7.952572 6.559607 2.705977 -0.780727 -0.193810 -0.569383 0.169428 0.0003674794 -0.0000171882 -0.0001127871 0.0000018087 0.0000051413 0.0000355901 0.0145163830 -0.0103031494 0.0001947220 0.0140486179 0.0001996294 0.0021726641
1403638174.08507 7.948621 6.378632 2.650975 -0.781137 -0.193398 -0.568908 0.169605 0.0003672670 -0.0000175294 -0.0001130609 0.0000018433 0.0000052632 0.0000357835 0.0138180367 -0.0099376528 0.0001838985 0.0140288398 0.0002035185 0.0021732696
1403638174.15173 7.936401 6.197458 2.598968 -0.781906 -0.194147 -0.568057 0.168050 0.0003666323 -0.0000165461 -0.0001141565 0.0000017543 0.0000050212 0.0000365322 0.0131412354 -0.0095833217 0.0001726604 0.0140415567 0.0002083875 0.0021748768
1403638174.21840 7.928139 6.022256 2.545091 -0.784415 -0.195275 -0.564690 0.166394 0.0003646009 -0.0000157894 -0.0001170661 0.0000016826 0.0000049426 0.0000385814 0.0124821891 -0.0092126861 0.0001605150 0.0140173633 0.0002145230 0.0021749985
1403638174.28507 7.915544 5.845868 2.488073 -0.787825 -0.196655 -0.559790 0.165207 0.0003616191 -0.0000155753 -0.0001211695 0.0000016787 0.0000050903 0.0000416137 0.0118781162 -0.0088644785 0.0001504035 0.0140173778 0.0002206342 0.0021777095
1403638174.35173 7.907744 5.667849 2.426963 -0.790617 -0.197923 -0.555798 0.163827 0.0003591330 -0.0000150753 -0.0001244734 0.0000016422 0.0000050970 0.0000441724 0.0112880283 -0.0085050751 0.0001402402 0.0140021629 0.0002272956 0.0021805225
1403638174.41840 7.900301 5.489298 2.364938 -0.793045 -0.199066 -0.552215 0.162824 0.0003568854 -0.0000147791 -0.0001273189 0.0000016250 0.0000051467 0.0000464669 0.0107234398 -0.0081556247 0.0001313257 0.0140138090 0.0002348848 0.0021845856
1403638174.48507 7.893612 5.309851 2.304454 -0.794568 -0.199830 -0.549795 0.162650 0.0003553703 -0.0000149225 -0.0001291388 0.0000016298 0.0000052999 0.0000479865 0.0101630421 -0.0077907050 0.0001223325 0.0140131002 0.0002420692 0.0021865064
1403638174.55173 7.885768 5.136460 2.246230 -0.796591 -0.200961 -0.546644 0.161982 0.0003534233 -0.0000147344 -0.0001315223 0.0000016273 0.0000053641 0.0000500237 0.0096466298 -0.0074430668 0.0001139736 0.0140420038 0.0002507856 0.0021920063
1403638174.61840 7.878391 4.970649 2.191029 -0.798519 -0.203532 -0.543848 0.158651 0.0003514732 -0.0000123271 -0.0001342600 0.0000014628 0.0000045850 0.0000523962 0.0091877921 -0.0071067911 0.0001037293 0.0140818642 0.0002554811 0.0022002121
1403638174.68507 7.875769 4.799496 2.137624 -0.800557 -0.206133 -0.540798 0.155419 0.0003491303 -0.0000099667 -0.0001370350 0.0000013162 0.0000037866 0.0000549153 0.0087464103 -0.0067749864 0.0000979784 0.0140953272 0.0002633608 0.0022048811
1403638174.75173 7.872687 4.631934 2.087645 -0.802831 -0.208009 -0.537303 0.153298 0.0003466222 -0.0000087080 -0.0001397955 0.0000012383 0.0000033883 0.0000575276 0.0083213040 -0.0064440850 0.0000912716 0.0141277823 0.0002699074 0.0022097028
1403638174.81840 7.869960 4.468176 2.041454 -0.804820 -0.209197 -0.534381 0.151451 0.0003444141 -0.0000078448 -0.0001421425 0.0000012007 0.0000031140 0.0000598321 0.0079267064 -0.0061173177 0.0000858657 0.0141627109 0.0002788093 0.0022151288
1403638174.88507 7.876480 4.297690 1.996463 -0.805585 -0.210513 -0.533159 0.149865 0.0003433410 -0.0000065895 -0.0001432674 0.0000011373 0.0000026288 0.0000609634 0.0075588144 -0.0057964573 0.0000817593 0.0141952730 0.0002846662 0.0022188779
1403638174.95173 7.877231 4.135112 1.954884 -0.806281 -0.211066 -0.532232 0.148631 0.0003425395 -0.0000058580 -0.0001441110 0.0000011056 0.0000023487 0.0000618249 0.0072017035 -0.0054708945 0.0000773958 0.0142656082 0.0002928655 0.0022250784
1403638175.01840 7.884315 3.968085 1.912174 -0.805863 -0.211233 -0.533093 0.147573 0.0003429091 -0.0000049910 -0.0001437957 0.0000010584 0.0000019834 0.0000615019 0.0068745429 -0.0051413313 0.0000770761 0.0142865617 0.0002937050 0.0022286061
1403638175.08507 7.884682 3.819099 1.876043 -0.805795 -0.210867 -0.533495 0.147011 0.0003432256 -0.0000046928 -0.0001435383 0.0000010506 0.0000018543 0.0000612432 0.0065707908 -0.0048217116 0.0000740539 0.0143593031 0.0002999714 0.0022344075
1403638175.15173 7.888716 3.672245 1.842298 -0.805358 -0.210746 -0.534659 0.145342 0.0003437364 -0.0000035511 -0.0001431014 0.0000010235 0.0000013721 0.0000608011 0.0063141286 -0.0045249104 0.0000732112 0.0143952237 0.0003041952 0.0022394163
1403638175.21840 7.895494 3.525785 1.809974 -0.805478 -0.210596 -0.534944 0.143838 0.0003437143 -0.0000026551 -0.0001431927 0.0000010100 0.0000010012 0.0000608972 0.0060840217 -0.0042430449 0.0000702736 0.0144559446 0.0003108253 0.0022458538
1403638175.28507 7.908843 3.382034 1.780280 -0.806855 -0.211170 -0.533256 0.141529 0.0003421678 -0.0000015071 -0.0001447277 0.0000009723 0.0000005422 0.0000624684 0.0058618382 -0.0039466309 0.0000731532 0.0144866955 0.0003061469 0.0022480609
1403638175.35173 7.916003 3.246392 1.756160 -0.810087 -0.212045 -0.528752 0.138624 0.0003386577 -0.0000004241 -0.0001480770 0.0000009690 0.0000000907 0.0000660244 0.0056666080 -0.0036687268 0.0000724653 0.0145681529 0.0003092090 0.0022536700
1403638175.41840 7.924591 3.119601 1.736417 -0.813185 -0.214282 -0.524239 0.134115 0.0003348129 0.0000021604 -0.0001515467 0.0000009837 -0.0000010731 0.0000699028 0.0054985667 -0.0034002993 0.0000726054 0.0146163046 0.0003088873 0.0022584609
1403638175.48507 7.939986 2.986816 1.717566 -0.816622 -0.217188 -0.518926 0.129127 0.0003300905 0.0000050405 -0.0001555041 0.0000010456 -0.0000024714 0.0000745952 0.0053487611 -0.0031440639 0.0000763620 0.0146543902 0.0003034296 0.0022609643
1403638175.55173 7.963816 2.849071 1.701166 -0.820751 -0.220111 -0.512201 0.124776 0.0003243349 0.0000072312 -0.0001599600 0.0000011274 -0.0000036652 0.0000802609 0.0052044736 -0.0028734421 0.0000804501 0.0147042085 0.0002943288 0.0022630849
1403638175.61840 7.978980 2.734057 1.693082 -0.825540 -0.221236 -0.504459 0.122716 0.0003182907 0.0000071188 -0.0001644186 0.0000011250 -0.0000037719 0.0000863399 0.0050740195 -0.0026005277 0.0000830946 0.0148045526 0.0002885686 0.0022667720
1403638175.68507 8.001180 2.613657 1.684720 -0.829847 -0.222543 -0.497215 0.120851 0.0003124502 0.0000070813 -0.0001683783 0.0000011223 -0.0000039067 0.0000921793 0.0049727985 -0.0023669696 0.0000875851 0.0148605144 0.0002790039 0.0022679397
1403638175.75173 8.028674 2.499832 1.678321 -0.832848 -0.223315 -0.491971 0.120245 0.0003084079 0.0000066295 -0.0001709874 0.0000011044 -0.0000037615 0.0000962683 0.0048816419 -0.0021233967 0.0000913272 0.0149491314 0.0002699358 0.0022708022
1403638175.81840 8.060297 2.403384 1.670277 -0.834903 -0.224849 -0.488216 0.118426 0.0003051321 0.0000073978 -0.0001729511 0.0000011405 -0.0000042748 0.0000995241 0.0048051193 -0.0018971496 0.0000954535 0.0150732283 0.0002615469 0.0022728602
1403638175.88507 8.096143 2.311838 1.659511 -0.835284 -0.226974 -0.487079 0.116349 0.0003038023 0.0000091091 -0.0001736695 0.0000012380 -0.0000052927 0.0001007957 0.0047515559 -0.0017081703 0.0000987316 0.0152066290 0.0002510087 0.0022745300
1403638175.95173 8.136553 2.228395 1.645192 -0.833729 -0.230349 -0.488966 0.112908 0.0003044272 0.0000126959 -0.0001730810 0.0000014991 -0.0000073069 0.0000999288 0.0047054305 -0.0015283335 0.0001021401 0.0153488102 0.0002415412 0.0022765970
1403638176.01840 8.186991 2.140918 1.626864 -0.829292 -0.233650 -0.495453 0.110494 0.0003086011 0.0000167289 -0.0001702020 0.0000018832 -0.0000093167 0.0000953881 0.0046696371 -0.0013707593 0.0001039645 0.0155335389 0.0002362700 0.0022804172
1403638176.08506 8.239571 2.065002 1.608914 -0.821833 -0.235922 -0.506908 0.109438 0.0003167433 0.0000209124 -0.0001643581 0.0000023569 -0.0000109417 0.0000867696 0.0046369615 -0.0012010376 0.0001073586 0.0157350418 0.0002261725 0.0022817922
1403638176.15173 8.291906 1.990185 1.590065 -0.812068 -0.235323 -0.522164 0.111864 0.0003280616 0.0000230155 -0.0001555791 0.0000025964 -0.0000110003 0.0000752250 0.0046135466 -0.0010547542 0.0001097734 0.0159454501 0.0002186802 0.0022846576
1403638176.21840 8.353032 1.915199 1.575692 -0.802999 -0.230668 -0.536283 0.119939 0.0003397571 0.0000200393 -0.0001458344 0.0000021644 -0.0000086752 0.0000640061 0.0045978469 -0.0009053948 0.0001123226 0.0161545392 0.0002095962 0.0022874314
1403638176.28506 8.412162 1.854424 1.561611 -0.795632 -0.226772 -0.547406 0.126056 0.0003483661 0.0000176089 -0.0001375992 0.0000018783 -0.0000070210 0.0000557375 0.0045873263 -0.0007531438 0.0001145655 0.0164117062 0.0002051360 0.0022897791
1403638176.35173 8.472121 1.797046 1.549063 -0.791397 -0.224651 -0.553683 0.129067 0.0003530009 0.0000165869 -0.0001326470 0.0000017682 -0.0000062928 0.0000512196 0.0045792151 -0.0006270475 0.0001170187 0.0166423827 0.0001987668 0.0022912229
1403638176.41840 8.524218 1.743407 1.538860 -0.789591 -0.223819 -0.556563 0.129185 0.0003547647 0.0000167721 -0.0001306150 0.0000017841 -0.0000062283 0.0000494616 0.0045764805 -0.0005078130 0.0001192378 0.0169021486 0.0001949888 0.0022930850
1403638176.48506 8.576624 1.686005 1.531687 -0.789171 -0.223969 -0.557354 0.128079 0.0003550106 0.0000176539 -0.0001302321 0.0000018700 -0.0000065284 0.0000491501 0.0045766740 -0.0003976859 0.0001211879 0.0171282738 0.0001920137 0.0022930367
1403638176.55173 8.628440 1.643951 1.528040 -0.789574 -0.224004 -0.556983 0.127139 0.0003547002 0.0000181793 -0.0001305822 0.0000019323 -0.0000067419 0.0000494609 0.0045823991 -0.0002759467 0.0001229815 0.0173652367 0.0001896759 0.0022962324
1403638176.61840 8.679292 1.600412 1.527758 -0.790414 -0.224478 -0.555845 0.126061 0.0003537829 0.0000187841 -0.0001315687 0.0000019997 -0.0000070309 0.0000503210 0.0045869975 -0.0001915821 0.0001247191 0.0175909261 0.0001880152 0.0022965925
1403638176.68506 8.723744 1.576163 1.530229 -0.791010 -0.224429 -0.555192 0.125284 0.0003532552 0.0000189367 -0.0001321775 0.0000020225 -0.0000071329 0.0000508581 0.0045928532 -0.0000978575 0.0001266808 0.0178134240 0.0001823540 0.0022967913
1403638176.75173 8.768942 1.551079 1.535494 -0.791535 -0.224075 -0.554611 0.125178 0.0003529153 0.0000187365 -0.0001325840 0.0000020051 -0.0000070814 0.0000512130 0.0045958226 -0.0000511054 0.0001284562 0.0180019719 0.0001800038 0.0022967692
1403638176.81840 8.811860 1.524678 1.542647 -0.791968 -0.222715 -0.554109 0.127077 0.0003529982 0.0000169215 -0.0001327317 0.0000018243 -0.0000063964 0.0000513161 0.0045987534 0.0000020996 0.0001306142 0.0182006140 0.0001784470 0.0022972298
1403638176.88506 8.850891 1.501236 1.552678 -0.793253 -0.220441 -0.552561 0.129734 0.0003527027 0.0000139754 -0.0001334129 0.0000015674 -0.0000053118 0.0000518791 0.0046028142 0.0000581516 0.0001324638 0.0183821579 0.0001766768 0.0022973694
1403638176.95173 8.891225 1.479612 1.565829 -0.793778 -0.220121 -0.551883 0.129958 0.0003523514 0.0000135517 -0.0001338522 0.0000015405 -0.0000051685 0.0000522668 0.0046064306 0.0001092691 0.0001346599 0.0185530823 0.0001742449 0.0022983258
1403638177.01840 8.929792 1.456090 1.575003 -0.794164 -0.221050 -0.551265 0.128635 0.0003516803 0.0000146462 -0.0001345151 0.0000016378 -0.0000056234 0.0000528845 0.0046129545 0.0001592002 0.0001364104 0.0187289403 0.0001723944 0.0022995983
1403638177.08506 8.965860 1.438975 1.579088 -0.794310 -0.222406 -0.551011 0.126468 0.0003510459 0.0000163739 -0.0001350501 0.0000018034 -0.0000063233 0.0000533995 0.0046209760 0.0002124269 0.0001384705 0.0189067129 0.0001709387 0.0023002585
1403638177.15173 9.004296 1.414747 1.577943 -0.794005 -0.223747 -0.551378 0.124402 0.0003507559 0.0000183572 -0.0001350988 0.0000020072 -0.0000070990 0.0000534825 0.0046232587 0.0002498167 0.0001394479 0.0190759418 0.0001695926 0.0023005588
1403638177.21840 9.039192 1.400819 1.581302 -0.793773 -0.224922 -0.551655 0.122521 0.0003505441 0.0000198173 -0.0001351390 0.0000021748 -0.0000076680 0.0000535533 0.0046293276 0.0003065322 0.0001405896 0.0192593806 0.0001693409 0.0023015024
1403638177.28506 9.074712 1.390112 1.575892 -0.793523 -0.225437 -0.551997 0.121651 0.0003504803 0.0000206764 -0.0001350695 0.0000022829 -0.0000079968 0.0000535088 0.0046302106 0.0003345287 0.0001414463 0.0194276216 0.0001690875 0.0023019721
1403638177.35173 9.108720 1.380320 1.571847 -0.793351 -0.225591 -0.552288 0.121164 0.0003506651 0.0000211244 -0.0001348530 0.0000023509 -0.0000081497 0.0000533344 0.0046395249 0.0003543874 0.0001431262 0.0196005101 0.0001687632 0.0023047930
1403638177.41840 9.143174 1.369401 1.565997 -0.793785 -0.225339 -0.551799 0.121019 0.0003503262 0.0000209842 -0.0001352517 0.0000023411 -0.0000081247 0.0000536894 0.0046381402 0.0003742173 0.0001424242 0.0197610456 0.0001704253 0.0023050230
1403638177.48506 9.174724 1.367061 1.553813 -0.794864 -0.222386 -0.550716 0.124292 0.0003504320 0.0000175786 -0.0001355729 0.0000019713 -0.0000068217 0.0000539089 0.0046336623 0.0004008657 0.0001397175 0.0199242249 0.0001728169 0.0023037765
1403638177.55173 9.207654 1.367695 1.541376 -0.796420 -0.216882 -0.549094 0.131049 0.0003509690 0.0000107815 -0.0001356819 0.0000014261 -0.0000041795 0.0000539075 0.0046298574 0.0004052089 0.0001376355 0.0200706253 0.0001760730 0.0023031323
1403638177.61840 9.237118 1.370881 1.526983 -0.797973 -0.210539 -0.547353 0.138987 0.0003513766 0.0000030137 -0.0001356020 0.0000011240 -0.0000011579 0.0000537779 0.0046255173 0.0004050263 0.0001362995 0.0202274546 0.0001798763 0.0023023875
1403638177.68506 9.269455 1.373283 1.511710 -0.799370 -0.204890 -0.545804 0.145345 0.0003514328 -0.0000035098 -0.0001355289 0.0000011400 0.0000013695 0.0000537110 0.0046215379 0.0003993580 0.0001344134 0.0203716463 0.0001835059 0.0023021243
1403638177.75173 9.298367 1.375405 1.495696 -0.799939 -0.198153 -0.545879 0.151155 0.0003522142 -0.0000099181 -0.0001343561 0.0000013948 0.0000038063 0.0000526828 0.0046175000 0.0003983508 0.0001323009 0.0205331961 0.0001871408 0.0023012984
1403638177.81840 9.326964 1.379936 1.477339 -0.798377 -0.191494 -0.548972 0.156701 0.0003547417 -0.0000153330 -0.0001309742 0.0000017889 0.0000056897 0.0000497828 0.0046157984 0.0003979098 0.0001305326 0.0206812404 0.0001898608 0.0023012850
1403638177.88506 9.358897 1.384762 1.454454 -0.795158 -0.186261 -0.554070 0.161362 0.0003582275 -0.0000192185 -0.0001262738 0.0000021700 0.0000068033 0.0000459205 0.0046149510 0.0003938806 0.0001288890 0.0208261220 0.0001931318 0.0023005424
1403638177.95173 9.393667 1.384164 1.441214 -0.792088 -0.182432 -0.559168 0.163236 0.0003614067 -0.0000210576 -0.0001219309 0.0000023687 0.0000071292 0.0000425261 0.0046082599 0.0003955895 0.0001243452 0.0209854340 0.0001972256 0.0022987362
1403638178.01840 9.424340 1.385301 1.424952 -0.789283 -0.180320 -0.563867 0.163004 0.0003640378 -0.0000207825 -0.0001184996 0.0000023429 0.0000067904 0.0000399575 0.0046121406 0.0004078932 0.0001238166 0.0211640218 0.0001994983 0.0022996733
1403638178.08506 9.452210 1.385269 1.411313 -0.787766 -0.178641 -0.567830 0.158368 0.0003658088 -0.0000180425 -0.0001164803 0.0000020459 0.0000057662 0.0000384615 0.0046042220 0.0004199415 0.0001199244 0.0213182483 0.0002040802 0.0022977678
