# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530326.25055 -0.703523 -0.270203 1.219400 0.057512 0.006513 -0.028899 0.997905 0.0000034294 -0.0000014123 -0.0000143816 0.0000192644 0.0001541192 0.0013515950 0.0037055561 0.0006935551 0.0002653515 0.0046517996 -0.0000584658 0.0019092323
1520530326.30055 -0.697213 -0.235055 1.197566 0.066578 0.006601 -0.028814 0.997343 0.0000033803 -0.0000018519 -0.0000154339 0.0000251632 0.0001777776 0.0013452486 0.0037080723 0.0007708502 0.0002602752 0.0046435827 -0.0000585416 0.0019114355
1520530326.35020 -0.693797 -0.200170 1.175330 0.074949 0.006479 -0.028527 0.996758 0.0000033863 -0.0000021578 -0.0000157273 0.0000314866 0.0001998403 0.0013398928 0.0037683169 0.0008398492 0.0002585735 0.0046436925 -0.0000577901 0.0019147704
1520530326.40021 -0.691071 -0.163106 1.153885 0.081961 0.008165 -0.029966 0.996151 0.0000035327 -0.0000032817 -0.0000212669 0.0000372002 0.0002172838 0.0013297055 0.0038295263 0.0009014000 0.0002556056 0.0046275891 -0.0000602122 0.0019177898
1520530326.45021 -0.688722 -0.127319 1.132948 0.087674 0.010794 -0.031268 0.995600 0.0000038304 -0.0000048804 -0.0000290228 0.0000423007 0.0002321199 0.0013272803 0.0038991286 0.0009737476 0.0002543146 0.0046412073 -0.0000582450 0.0019215414
1520530326.50021 -0.685434 -0.088442 1.114480 0.092332 0.014289 -0.032765 0.995086 0.0000043417 -0.0000070084 -0.0000390792 0.0000465689 0.0002434349 0.0013209167 0.0039595122 0.0010320577 0.0002480243 0.0046311923 -0.0000635235 0.0019229775
1520530326.55021 -0.683413 -0.052714 1.097218 0.098922 0.015145 -0.034382 0.994386 0.0000045444 -0.0000081636 -0.0000422530 0.0000532283 0.0002603591 0.0013160066 0.0040291518 0.0010970154 0.0002453359 0.0046435294 -0.0000631531 0.0019265742
1520530326.60021 -0.681050 -0.021659 1.082153 0.110667 0.014283 -0.037659 0.993041 0.0000044996 -0.0000091883 -0.0000422319 0.0000656290 0.0002876661 0.0012950454 0.0040920375 0.0011630848 0.0002454236 0.0046127436 -0.0000708976 0.0019263781
1520530326.65021 -0.679913 0.008301 1.074557 0.125877 0.013227 -0.043379 0.991009 0.0000045109 -0.0000106574 -0.0000426853 0.0000843755 0.0003249699 0.0012783143 0.0041506282 0.0012283787 0.0002450811 0.0046210870 -0.0000699241 0.0019303505
1520530326.70022 -0.675573 0.028938 1.071961 0.138642 0.016352 -0.049591 0.988965 0.0000053884 -0.0000150704 -0.0000543623 0.0001012788 0.0003540206 0.0012597726 0.0042049308 0.0012788529 0.0002443924 0.0045903102 -0.0000825335 0.0019295515
1520530326.75043 -0.669779 0.048094 1.079949 0.143147 0.019859 -0.054608 0.987994 0.0000064628 -0.0000188500 -0.0000657308 0.0001073957 0.0003640413 0.0012551629 0.0042507329 0.0013227983 0.0002467678 0.0045800323 -0.0000887612 0.0019301805
1520530326.80043 -0.662776 0.060088 1.096709 0.138757 0.021727 -0.058693 0.988347 0.0000070830 -0.0000198369 -0.0000716803 0.0001007659 0.0003536081 0.0012636392 0.0042871288 0.0013453726 0.0002469224 0.0045757179 -0.0000891814 0.0019335516
1520530326.85043 -0.652734 0.063550 1.121979 0.126034 0.022390 -0.059471 0.989989 0.0000070888 -0.0000180076 -0.0000723355 0.0000832112 0.0003230679 0.0012819923 0.0043043541 0.0013479752 0.0002468593 0.0045548003 -0.0000889636 0.0019369232
1520530326.90043 -0.633520 0.072667 1.155862 0.106989 0.026017 -0.061837 0.991994 0.0000079415 -0.0000166736 -0.0000799268 0.0000590790 0.0002712139 0.0012832465 0.0042790765 0.0012826744 0.0002389696 0.0044296787 -0.0000989335 0.0019335268
1520530326.95043 -0.616317 0.064259 1.192382 0.084183 0.034733 -0.059995 0.994036 0.0000105756 -0.0000160240 -0.0000996367 0.0000364103 0.0002127604 0.0013052111 0.0042792335 0.0012599242 0.0002395814 0.0043767522 -0.0000964257 0.0019370654
1520530327.00043 -0.592725 0.057311 1.231953 0.059791 0.046485 -0.057897 0.995446 0.0000152706 -0.0000140692 -0.0001273848 0.0000182906 0.0001480079 0.0013205711 0.0042744185 0.0012297836 0.0002399596 0.0043190225 -0.0000964404 0.0019395808
1520530327.05044 -0.566480 0.043479 1.271483 0.034984 0.060161 -0.052895 0.996172 0.0000221964 -0.0000095377 -0.0001589360 0.0000066278 0.0000807311 0.0013156003 0.0042438464 0.0011502136 0.0002400841 0.0041727412 -0.0000961220 0.0019433355
1520530327.10044 -0.531259 0.031386 1.309945 0.011818 0.074524 -0.046130 0.996082 0.0000313859 -0.0000025718 -0.0001926387 0.0000019139 0.0000188349 0.0013066182 0.0042250234 0.0010858590 0.0002404530 0.0040160971 -0.0000982436 0.0019468081
1520530327.15043 -0.489565 0.022800 1.346011 -0.006932 0.085043 -0.036614 0.995680 0.0000394142 0.0000051247 -0.0002175466 0.0000023002 -0.0000294804 0.0013001999 0.0042190163 0.0010332325 0.0002410620 0.0038964383 -0.0000962394 0.0019509270
1520530327.20043 -0.444216 0.010576 1.378421 -0.022136 0.089986 -0.024694 0.995391 0.0000434107 0.0000118943 -0.0002281517 0.0000050011 -0.0000662867 0.0012890036 0.0041835457 0.0009476361 0.0002450308 0.0037274663 -0.0000886898 0.0019543453
1520530327.25043 -0.388509 0.004144 1.402474 -0.033365 0.089310 -0.014347 0.995341 0.0000426172 0.0000163862 -0.0002251633 0.0000082377 -0.0000923634 0.0012803980 0.0041599255 0.0008667668 0.0002462908 0.0035488984 -0.0000893701 0.0019572044
1520530327.30044 -0.334567 -0.003369 1.422205 -0.040326 0.083254 -0.000629 0.995712 0.0000375355 0.0000176349 -0.0002099002 0.0000104681 -0.0001065717 0.0012763227 0.0041374525 0.0007898099 0.0002447836 0.0033988884 -0.0000884973 0.0019612788
1520530327.35044 -0.278573 -0.008398 1.433188 -0.040324 0.074640 0.017414 0.996243 0.0000311893 0.0000153665 -0.0001902435 0.0000098845 -0.0001033748 0.0012842108 0.0041370637 0.0007303906 0.0002444779 0.0032662637 -0.0000870681 0.0019652675
1520530327.40044 -0.222744 -0.012125 1.433274 -0.031497 0.069531 0.034449 0.996487 0.0000277038 0.0000107684 -0.0001787435 0.0000062577 -0.0000779553 0.0012933341 0.0041422547 0.0006769391 0.0002444043 0.0031467343 -0.0000848469 0.0019690915
1520530327.45044 -0.171343 -0.020098 1.423024 -0.018541 0.067567 0.055059 0.996022 0.0000260065 0.0000052478 -0.0001715650 0.0000027537 -0.0000395329 0.0012788718 0.0041055780 0.0005654628 0.0002397116 0.0029525965 -0.0000894987 0.0019728359
1520530327.50044 -0.113301 -0.014771 1.404500 -0.007233 0.068050 0.078896 0.994531 0.0000259165 0.0000006876 -0.0001714049 0.0000015644 -0.0000061163 0.0012810480 0.0041161654 0.0005117813 0.0002400240 0.0028312319 -0.0000852463 0.0019774853
1520530327.55009 -0.053092 -0.011119 1.380869 0.000026 0.068767 0.107317 0.991844 0.0000257248 -0.0000025871 -0.0001702632 0.0000017980 0.0000177337 0.0012736701 0.0041061258 0.0004395367 0.0002441032 0.0027104432 -0.0000790493 0.0019806380
1520530327.60009 0.006433 -0.009305 1.352309 0.006245 0.067768 0.139457 0.987887 0.0000242482 -0.0000053244 -0.0001647473 0.0000027603 0.0000387690 0.0012731073 0.0041172526 0.0003804186 0.0002442503 0.0026002626 -0.0000775020 0.0019836930
1520530327.65010 0.065602 -0.006438 1.323232 0.018381 0.068487 0.173289 0.982315 0.0000229239 -0.0000098463 -0.0001596954 0.0000060851 0.0000752508 0.0012724983 0.0041357546 0.0003294126 0.0002451209 0.0025133371 -0.0000731595 0.0019885188
1520530327.70009 0.128002 0.004051 1.294515 0.039798 0.070256 0.210611 0.974230 0.0000203353 -0.0000164427 -0.0001489470 0.0000162081 0.0001354258 0.0012659289 0.0041568139 0.0002787439 0.0002460599 0.0024337339 -0.0000689251 0.0019909977
1520530327.75010 0.186329 0.009833 1.271300 0.062866 0.067244 0.256231 0.962222 0.0000140262 -0.0000192457 -0.0001193910 0.0000325057 0.0001964188 0.0012584689 0.0041794044 0.0002322486 0.0002439181 0.0023677313 -0.0000659961 0.0019938181
1520530327.80010 0.243396 0.014787 1.257167 0.080772 0.060858 0.303264 0.947525 0.0000076773 -0.0000159902 -0.0000799775 0.0000478579 0.0002396175 0.0012520452 0.0042024325 0.0001848065 0.0002441085 0.0023123387 -0.0000633670 0.0019992113
1520530327.85010 0.297502 0.016006 1.253013 0.086842 0.051036 0.344254 0.933457 0.0000037789 -0.0000088346 -0.0000409269 0.0000514877 0.0002488307 0.0012544041 0.0042182108 0.0001373898 0.0002448989 0.0022688171 -0.0000598362 0.0020046972
1520530327.90010 0.348947 0.015883 1.258595 0.080352 0.037513 0.374965 0.922788 0.0000023827 -0.0000019845 -0.0000071629 0.0000414655 0.0002228917 0.0012651706 0.0042140933 0.0000826790 0.0002405794 0.0022194711 -0.0000602048 0.0020070153
1520530327.95010 0.395398 0.007045 1.272178 0.066313 0.018226 0.400460 0.913730 0.0000029564 0.0000032668 0.0000297484 0.0000252569 0.0001718400 0.0012835232 0.0042107027 0.0000398315 0.0002415622 0.0021983637 -0.0000578195 0.0020128873
1520530328.00028 0.437746 -0.005626 1.292060 0.050336 -0.005950 0.426502 0.903065 0.0000063759 0.0000054074 0.0000736121 0.0000112481 0.0001076265 0.0012958605 0.0041984796 -0.0000012682 0.0002433953 0.0021820926 -0.0000555255 0.0020185724
1520530328.05028 0.475678 -0.018215 1.316432 0.033622 -0.029661 0.453759 0.889996 0.0000117618 0.0000026517 0.0001118825 0.0000035434 0.0000388473 0.0012983748 0.0041794382 -0.0000409236 0.0002445484 0.0021662272 -0.0000552976 0.0020240691
1520530328.10028 0.505119 -0.042634 1.345305 0.017106 -0.047358 0.475618 0.878209 0.0000154489 -0.0000030402 0.0001314341 0.0000028404 -0.0000231955 0.0012899904 0.0041505815 -0.0000862423 0.0002452597 0.0021079281 -0.0000513180 0.0020238371
1520530328.15028 0.530193 -0.064728 1.369108 0.003459 -0.061203 0.489496 0.869848 0.0000182372 -0.0000089113 0.0001443444 0.0000066612 -0.0000733510 0.0012853126 0.0041259202 -0.0001103378 0.0002472249 0.0021095225 -0.0000500407 0.0020300591
1520530328.20029 0.551587 -0.086975 1.390612 -0.007215 -0.068601 0.490960 0.868447 0.0000188597 -0.0000128890 0.0001468728 0.0000113460 -0.0001065589 0.0012816080 0.0040975376 -0.0001298630 0.0002501253 0.0021134725 -0.0000487743 0.0020360412
1520530328.25029 0.567409 -0.114806 1.407950 -0.012890 -0.070442 0.478025 0.875422 0.0000185760 -0.0000142392 0.0001454716 0.0000135710 -0.0001194073 0.0012820447 0.0040696748 -0.0001412390 0.0002524323 0.0021177273 -0.0000498274 0.0020422517
1520530328.30029 0.578166 -0.146839 1.422379 -0.014436 -0.068898 0.450169 0.890164 0.0000182284 -0.0000137249 0.0001437269 0.0000129022 -0.0001164670 0.0012848543 0.0040371912 -0.0001519251 0.0002556623 0.0021137886 -0.0000498994 0.0020483738
1520530328.35029 0.584769 -0.191654 1.429171 -0.010916 -0.067476 0.411953 0.908638 0.0000192125 -0.0000121509 0.0001476881 0.0000099397 -0.0001000231 0.0012835759 0.0039862529 -0.0001727790 0.0002612872 0.0020608220 -0.0000576206 0.0020468365
1520530328.40034 0.587218 -0.226162 1.433659 -0.005465 -0.065272 0.364051 0.929073 0.0000204499 -0.0000097438 0.0001526721 0.0000066098 -0.0000770249 0.0012875089 0.0039525715 -0.0001762856 0.0002627852 0.0020663997 -0.0000618167 0.0020515417
1520530328.45034 0.582803 -0.257883 1.436423 -0.001807 -0.061229 0.306714 0.949828 0.0000198938 -0.0000069519 0.0001500255 0.0000041937 -0.0000553227 0.0012925708 0.0039181804 -0.0001770249 0.0002657199 0.0020779404 -0.0000635630 0.0020583128
1520530328.50034 0.581549 -0.288252 1.436169 -0.004665 -0.058594 0.245022 0.967734 0.0000188749 -0.0000061285 0.0001452460 0.0000036936 -0.0000508927 0.0012964487 0.0038907427 -0.0001746839 0.0002680944 0.0020913803 -0.0000654391 0.0020651013
1520530328.55034 0.570205 -0.316480 1.437273 -0.015690 -0.055297 0.183397 0.981357 0.0000164964 -0.0000072854 0.0001338843 0.0000051135 -0.0000679400 0.0012972011 0.0038426679 -0.0001689088 0.0002825671 0.0021049515 -0.0000686395 0.0020668985
1520530328.60034 0.563961 -0.343979 1.434197 -0.030310 -0.047384 0.119740 0.991211 0.0000125717 -0.0000083508 0.0001131796 0.0000083825 -0.0000945276 0.0013005684 0.0038260406 -0.0001656177 0.0002860545 0.0021208827 -0.0000708926 0.0020741660
1520530328.65035 0.557814 -0.369012 1.431118 -0.041752 -0.035819 0.056121 0.996907 0.0000085673 -0.0000076754 0.0000873279 0.0000116797 -0.0001152142 0.0013038434 0.0038111827 -0.0001616936 0.0002883005 0.0021374816 -0.0000722449 0.0020747811
1520530328.70035 0.552171 -0.391793 1.425840 -0.046506 -0.021498 -0.004656 0.998676 0.0000051601 -0.0000051336 0.0000569311 0.0000129841 -0.0001224189 0.0013086666 0.0038040416 -0.0001589440 0.0002916528 0.0021551284 -0.0000745285 0.0020821964
1520530328.75035 0.548306 -0.412824 1.420702 -0.044963 -0.005680 -0.057058 0.997342 0.0000029723 -0.0000016157 0.0000217074 0.0000121247 -0.0001177642 0.0013142454 0.0037971552 -0.0001551377 0.0002940179 0.0021717392 -0.0000759620 0.0020893071
1520530328.80009 0.549360 -0.435180 1.418404 -0.039993 0.011478 -0.093464 0.994753 0.0000028274 0.0000020780 -0.0000199788 0.0000104380 -0.0001079654 0.0013186502 0.0037854423 -0.0001496036 0.0002958054 0.0021869891 -0.0000772097 0.0020968591
1520530328.85009 0.548017 -0.454952 1.416550 -0.034662 0.028152 -0.110584 0.992863 0.0000054087 0.0000053486 -0.0000634653 0.0000090502 -0.0000993361 0.0013189902 0.0037501493 -0.0001401631 0.0002938388 0.0021985557 -0.0000746654 0.0020967034
1520530328.90009 0.552701 -0.475296 1.419010 -0.031748 0.039926 -0.106651 0.992987 0.0000092150 0.0000074190 -0.0000949647 0.0000083616 -0.0000946086 0.0013139519 0.0037474449 -0.0001417884 0.0002963058 0.0022125303 -0.0000729167 0.0020995773
1520530328.95009 0.561391 -0.495191 1.424546 -0.030177 0.044279 -0.085222 0.994920 0.0000113995 0.0000079316 -0.0001087388 0.0000075670 -0.0000892910 0.0013147141 0.0037468662 -0.0001445612 0.0002990229 0.0022277818 -0.0000732529 0.0021066275
1520530329.00009 0.572896 -0.513139 1.430346 -0.029483 0.044409 -0.050954 0.997277 0.0000120540 0.0000076130 -0.0001123193 0.0000067496 -0.0000836878 0.0013176196 0.0037491960 -0.0001474549 0.0003013700 0.0022433886 -0.0000739143 0.0021148508
1520530329.05009 0.588926 -0.526825 1.435998 -0.029960 0.044993 -0.012150 0.998464 0.0000129379 0.0000075183 -0.0001171404 0.0000062455 -0.0000801967 0.0013184799 0.0037477594 -0.0001546637 0.0003036139 0.0022560750 -0.0000744154 0.0021224306
1520530329.10010 0.607943 -0.537761 1.437376 -0.030569 0.043554 0.030695 0.998111 0.0000128843 0.0000070565 -0.0001167585 0.0000057174 -0.0000762246 0.0013162631 0.0037345489 -0.0001725787 0.0003106559 0.0022589712 -0.0000727736 0.0021160254
1520530329.15010 0.624094 -0.547941 1.440402 -0.028737 0.040927 0.074704 0.995951 0.0000122229 0.0000058868 -0.0001129141 0.0000046348 -0.0000667275 0.0013207548 0.0037440455 -0.0001757040 0.0003129938 0.0022757116 -0.0000732161 0.0021242554
1520530329.20004 0.644272 -0.553736 1.441123 -0.026163 0.033511 0.121506 0.991680 0.0000094845 0.0000041795 -0.0000961184 0.0000036568 -0.0000564720 0.0013195255 0.0037361213 -0.0002025445 0.0003133378 0.0022612803 -0.0000769489 0.0021294095
1520530329.25010 0.662831 -0.559743 1.442151 -0.025441 0.023711 0.171422 0.984584 0.0000065048 0.0000029279 -0.0000731180 0.0000034548 -0.0000541513 0.0013251004 0.0037486647 -0.0002069613 0.0003151584 0.0022776153 -0.0000782940 0.0021264977
1520530329.30005 0.682236 -0.563182 1.441653 -0.028011 0.007811 0.221855 0.974646 0.0000034192 0.0000016227 -0.0000362151 0.0000045795 -0.0000662858 0.0013280435 0.0037611635 -0.0002133557 0.0003218253 0.0022899551 -0.0000748044 0.0021232650
1520530329.35005 0.701392 -0.564325 1.440093 -0.033225 -0.010387 0.269174 0.962462 0.0000023956 -0.0000005340 0.0000034660 0.0000075173 -0.0000907150 0.0013288826 0.0037773355 -0.0002172710 0.0003240053 0.0023101177 -0.0000754003 0.0021311466
1520530329.40005 0.719800 -0.560521 1.437058 -0.035716 -0.032023 0.304246 0.951385 0.0000044094 -0.0000049057 0.0000525477 0.0000111978 -0.0001139745 0.0013234695 0.0037946207 -0.0002220304 0.0003265385 0.0023124279 -0.0000687176 0.0021357826
1520530329.45005 0.738767 -0.556323 1.435340 -0.034426 -0.054703 0.322387 0.944399 0.0000105134 -0.0000106832 0.0001045902 0.0000140296 -0.0001280184 0.0012981086 0.0037972985 -0.0002606030 0.0003234477 0.0022283434 -0.0000829335 0.0021420383
1520530329.50005 0.752804 -0.555721 1.435315 -0.029400 -0.079988 0.322489 0.942729 0.0000245713 -0.0000183428 0.0001698517 0.0000157689 -0.0001357722 0.0012840482 0.0038140699 -0.0002640805 0.0003254254 0.0022398394 -0.0000833967 0.0021485303
1520530329.55006 0.763542 -0.558858 1.434688 -0.021694 -0.106994 0.302805 0.946779 0.0000486966 -0.0000259199 0.0002424361 0.0000154157 -0.0001330779 0.0012624381 0.0038283632 -0.0002634735 0.0003260848 0.0022424574 -0.0000883893 0.0021491792
1520530329.60010 0.771745 -0.566153 1.434068 -0.011898 -0.139308 0.268856 0.952978 0.0000896329 -0.0000325826 0.0003273428 0.0000132538 -0.0001208253 0.0012262485 0.0038422689 -0.0002616860 0.0003286039 0.0022537496 -0.0000912011 0.0021575108
1520530329.65010 0.774526 -0.569909 1.433930 -0.003131 -0.176882 0.229750 0.957036 0.0001507265 -0.0000377660 0.0004165927 0.0000107866 -0.0001052968 0.0011701895 0.0038582229 -0.0002613152 0.0003309520 0.0022703315 -0.0000939709 0.0021662016
1520530329.70010 0.772602 -0.572855 1.433537 0.002280 -0.214666 0.186792 0.958656 0.0002250176 -0.0000399873 0.0004947809 0.0000083954 -0.0000884900 0.0011007941 0.0038752739 -0.0002595822 0.0003333549 0.0022866937 -0.0000971096 0.0021752116
1520530329.75010 0.762539 -0.581449 1.431736 0.005050 -0.250945 0.141967 0.957521 0.0003060812 -0.0000379228 0.0005568946 0.0000059522 -0.0000693770 0.0010223693 0.0038791127 -0.0002580091 0.0003346735 0.0022513707 -0.0001044592 0.0021841842
1520530329.80010 0.750413 -0.582679 1.428493 0.005783 -0.279998 0.094661 0.955304 0.0003786566 -0.0000284754 0.0005988938 0.0000033935 -0.0000453538 0.0009546973 0.0038975263 -0.0002536424 0.0003370551 0.0022642531 -0.0001088595 0.0021938090
1520530329.85010 0.727502 -0.594698 1.425188 0.010243 -0.300719 0.049452 0.952375 0.0004333280 -0.0000069088 0.0006233039 0.0000013444 -0.0000101591 0.0009029022 0.0038882265 -0.0002564901 0.0003530623 0.0022336014 -0.0001072983 0.0021972022
1520530329.90011 0.706211 -0.594974 1.414055 0.023553 -0.311012 0.003696 0.950107 0.0004600141 0.0000338182 0.0006326647 0.0000037322 0.0000464410 0.0008760769 0.0039069850 -0.0002505916 0.0003563651 0.0022455516 -0.0001122810 0.0022071964
1520530329.95011 0.681003 -0.593873 1.399639 0.044473 -0.317293 -0.037910 0.946525 0.0004695169 0.0000859229 0.0006315489 0.0000170047 0.0001157180 0.0008552824 0.0039271436 -0.0002439809 0.0003600117 0.0022586054 -0.0001169118 0.0022168868
1520530330.00011 0.651185 -0.590804 1.383799 0.067370 -0.316246 -0.074154 0.943372 0.0004527260 0.0001352653 0.0006179432 0.0000417579 0.0001850234 0.0008493392 0.0039463167 -0.0002339321 0.0003639575 0.0022723664 -0.0001220699 0.0022268906
1520530330.05016 0.618494 -0.587523 1.367700 0.085868 -0.300479 -0.109252 0.943612 0.0003947270 0.0001649911 0.0005873189 0.0000704047 0.0002462095 0.0008804519 0.0039648972 -0.0002205996 0.0003681708 0.0022853634 -0.0001270003 0.0022371104
1520530330.10016 0.581579 -0.582938 1.353157 0.099903 -0.269913 -0.140791 0.947283 0.0003054316 0.0001687881 0.0005354312 0.0000948780 0.0002971244 0.0009468985 0.0039859175 -0.0002112443 0.0003749637 0.0023087669 -0.0001317682 0.0022456289
1520530330.15016 0.541306 -0.576841 1.342141 0.108044 -0.228211 -0.172458 0.952105 0.0002050694 0.0001479136 0.0004579588 0.0001085412 0.0003325121 0.0010346751 0.0040008132 -0.0001967659 0.0003856653 0.0023336101 -0.0001374797 0.0022498410
1520530330.20017 0.501338 -0.568473 1.334032 0.106394 -0.183667 -0.202472 0.956008 0.0001220719 0.0001108873 0.0003670670 0.0001029869 0.0003373083 0.0011234483 0.0040237624 -0.0001925725 0.0003952117 0.0023496726 -0.0001336604 0.0022552187
1520530330.25017 0.460716 -0.558506 1.334269 0.095428 -0.136620 -0.228943 0.959069 0.0000604975 0.0000684583 0.0002660567 0.0000803323 0.0003084353 0.0012094951 0.0040414706 -0.0001729625 0.0004060640 0.0023818553 -0.0001427711 0.0022626002
1520530330.30017 0.421876 -0.550427 1.336752 0.079704 -0.079656 -0.254280 0.960544 0.0000160092 0.0000266789 0.0001349933 0.0000498519 0.0002489957 0.0012863760 0.0040674561 -0.0001586985 0.0004151238 0.0024099983 -0.0001462580 0.0022690848
1520530330.35017 0.387500 -0.542440 1.342046 0.061639 -0.013506 -0.273455 0.959813 0.0000021985 -0.0000023601 -0.0000236277 0.0000213225 0.0001618345 0.0013314790 0.0040989089 -0.0001464779 0.0004207025 0.0024504545 -0.0001512921 0.0022797316
1520530330.40017 0.360023 -0.533393 1.352913 0.044183 0.057185 -0.282475 0.956549 0.0000298087 -0.0000086343 -0.0001924202 0.0000046254 0.0000627773 0.0013216188 0.0041298162 -0.0001397926 0.0004259656 0.0024787416 -0.0001555549 0.0022884330
1520530330.45079 0.337821 -0.527810 1.362680 0.030945 0.125207 -0.275819 0.952517 0.0000967615 0.0000059193 -0.0003457291 0.0000019418 -0.0000196388 0.0012600297 0.0041618055 -0.0001338917 0.0004314468 0.0025150492 -0.0001615356 0.0022991959
1520530330.50079 0.324110 -0.523750 1.373265 0.026179 0.185398 -0.254803 0.948693 0.0001914238 0.0000254406 -0.0004696537 0.0000048775 -0.0000617028 0.0011650420 0.0041935102 -0.0001321837 0.0004368577 0.0025455159 -0.0001672309 0.0023108987
1520530330.55079 0.318804 -0.520041 1.382308 0.029568 0.234318 -0.223402 0.945681 0.0002952088 0.0000335477 -0.0005580458 0.0000052674 -0.0000628180 0.0010634035 0.0042264321 -0.0001347101 0.0004430628 0.0025687191 -0.0001722465 0.0023236471
1520530330.60079 0.323013 -0.514520 1.391743 0.036756 0.274649 -0.181116 0.943617 0.0003979689 0.0000244828 -0.0006177337 0.0000029061 -0.0000374214 0.0009653251 0.0042458596 -0.0001435904 0.0004384671 0.0025704964 -0.0001853113 0.0023242014
1520530330.65079 0.335805 -0.513162 1.396548 0.042686 0.307599 -0.128463 0.941838 0.0004887721 0.0000005756 -0.0006531797 0.0000013619 -0.0000001808 0.0008783305 0.0042735249 -0.0001519161 0.0004393901 0.0025760671 -0.0001867775 0.0023317831
1520530330.70080 0.367977 -0.505380 1.395533 0.045686 0.336621 -0.068128 0.938060 0.0005669910 -0.0000342209 -0.0006705819 0.0000033516 0.0000410575 0.0007978234 0.0042269988 -0.0001299270 0.0004055365 0.0024781427 -0.0001324106 0.0023009986
1520530330.75080 0.394545 -0.499887 1.391202 0.049602 0.353913 -0.006441 0.933940 0.0006094675 -0.0000803743 -0.0006735680 0.0000118703 0.0000894169 0.0007488617 0.0042574964 -0.0001451208 0.0004079094 0.0024693419 -0.0001321291 0.0023108677
1520530330.80080 0.432537 -0.496624 1.384010 0.057558 0.360997 0.054756 0.929177 0.0006142178 -0.0001348675 -0.0006662704 0.0000308942 0.0001469327 0.0007271161 0.0042785913 -0.0001528644 0.0004070776 0.0024492415 -0.0001267042 0.0023185909
1520530330.85037 0.472582 -0.487309 1.374196 0.067803 0.358740 0.111149 0.924313 0.0005837368 -0.0001843914 -0.0006508556 0.0000595722 0.0002063302 0.0007301918 0.0042977997 -0.0001658923 0.0003963207 0.0024367530 -0.0001212729 0.0023140314
1520530330.90028 0.523910 -0.471732 1.357988 0.080618 0.345475 0.167794 0.919779 0.0005130160 -0.0002222929 -0.0006228782 0.0000976820 0.0002708200 0.0007611682 0.0042613568 -0.0001807280 0.0003539652 0.0024250274 -0.0001074119 0.0022740002
1520530330.95028 0.565564 -0.455739 1.342423 0.097296 0.321560 0.218564 0.916167 0.0004143982 -0.0002410970 -0.0005799007 0.0001418089 0.0003386740 0.0008171924 0.0042612349 -0.0001675809 0.0003449177 0.0023904338 -0.0000972317 0.0022803552
1520530331.00028 0.607000 -0.439027 1.327821 0.113220 0.292883 0.262359 0.912452 0.0003136387 -0.0002370101 -0.0005235666 0.0001809323 0.0003975632 0.0008811374 0.0043030337 -0.0001914273 0.0003452579 0.0023922220 -0.0000963001 0.0022882109
1520530331.05028 0.646924 -0.423954 1.314180 0.125660 0.264405 0.297014 0.908890 0.0002297049 -0.0002169277 -0.0004626301 0.0002071016 0.0004397391 0.0009410505 0.0043419351 -0.0002195444 0.0003422583 0.0023977275 -0.0000984488 0.0022917724
1520530331.10028 0.687618 -0.410716 1.305456 0.136846 0.232890 0.322632 0.907162 0.0001564032 -0.0001848842 -0.0003933403 0.0002214578 0.0004693904 0.0010023660 0.0043615975 -0.0002319180 0.0003340704 0.0023998517 -0.0000916575 0.0022959378
1520530331.15028 0.725866 -0.398444 1.303503 0.148211 0.195057 0.342309 0.907089 0.0000900523 -0.0001412325 -0.0003066772 0.0002259231 0.0004890977 0.0010666593 0.0043950017 -0.0002533896 0.0003337988 0.0024120855 -0.0000894955 0.0023041915
1520530331.20029 0.760905 -0.388348 1.308024 0.158921 0.150810 0.357434 0.907878 0.0000374068 -0.0000886447 -0.0002005813 0.0002194298 0.0004957453 0.0011284479 0.0044341886 -0.0002794392 0.0003359430 0.0024331381 -0.0000887818 0.0023140742
1520530331.25074 0.794094 -0.382388 1.318849 0.164114 0.101735 0.365545 0.910546 0.0000076458 -0.0000344068 -0.0000841048 0.0001947831 0.0004784064 0.0011847124 0.0044518758 -0.0002892432 0.0003311477 0.0024454162 -0.0000847602 0.0023185303
1520530331.30074 0.819026 -0.378986 1.334150 0.161261 0.048724 0.366069 0.915213 0.0000027666 0.0000126582 0.0000371154 0.0001531764 0.0004322280 0.0012318341 0.0044718214 -0.0002915510 0.0003431802 0.0024449252 -0.0000958621 0.0023161499
1520530331.35074 0.836339 -0.379409 1.354910 0.148217 -0.007785 0.357029 0.922226 0.0000214904 0.0000440777 0.0001584749 0.0001009208 0.0003551593 0.0012678834 0.0045008225 -0.0003054763 0.0003469338 0.0024678523 -0.0000967725 0.0023252061
1520530331.40074 0.844798 -0.383135 1.377456 0.128309 -0.068424 0.338549 0.929645 0.0000648476 0.0000566140 0.0002836255 0.0000526744 0.0002558234 0.0012752634 0.0045255446 -0.0003134050 0.0003512951 0.0024896195 -0.0000988196 0.0023351112
